KPI ID,timestamp,value,label
29dbcce8,1469396700.0,-1.1219447040000001,0.0
29dbcce8,1469397000.0,-1.053363199,0.0
29dbcce8,1469397300.0,-1.259107714,0.0
29dbcce8,1469397600.0,-0.984781694,0.0
29dbcce8,1469397900.0,-1.1219447040000001,0.0
29dbcce8,1469398200.0,-0.984781694,0.0
29dbcce8,1469398500.0,-1.053363199,0.0
29dbcce8,1469398800.0,-0.8476186840000001,0.0
29dbcce8,1469399100.0,-0.9162001890000001,0.0
29dbcce8,1469399400.0,-0.779037179,0.0
29dbcce8,1469399700.0,-0.779037179,0.0
29dbcce8,1469400000.0,-0.5732926629999999,0.0
29dbcce8,1469400300.0,-0.6418741689999999,0.0
29dbcce8,1469400600.0,-0.5732926629999999,0.0
29dbcce8,1469400900.0,-0.5732926629999999,0.0
29dbcce8,1469401200.0,-0.43612965299999995,0.0
29dbcce8,1469401500.0,-0.504711158,0.0
29dbcce8,1469401800.0,-0.36754814799999996,0.0
29dbcce8,1469402100.0,-0.43612965299999995,0.0
29dbcce8,1469402400.0,-0.23038513800000002,0.0
29dbcce8,1469402700.0,-0.36754814799999996,0.0
29dbcce8,1469403000.0,-0.29896664300000003,0.0
29dbcce8,1469403300.0,-0.23038513800000002,0.0
29dbcce8,1469403600.0,-0.093222128,0.0
29dbcce8,1469403900.0,-0.024640622999999997,0.0
29dbcce8,1469404200.0,-0.29896664300000003,0.0
29dbcce8,1469404500.0,-0.23038513800000002,0.0
29dbcce8,1469404800.0,-0.093222128,0.0
29dbcce8,1469405100.0,-0.161803633,0.0
29dbcce8,1469405400.0,-0.024640622999999997,0.0
29dbcce8,1469405700.0,-0.093222128,0.0
29dbcce8,1469406000.0,-0.024640622999999997,0.0
29dbcce8,1469406300.0,-0.093222128,0.0
29dbcce8,1469406600.0,-0.024640622999999997,0.0
29dbcce8,1469406900.0,0.043940882,0.0
29dbcce8,1469407200.0,0.11252238699999999,0.0
29dbcce8,1469407500.0,0.043940882,0.0
29dbcce8,1469407800.0,0.249685398,0.0
29dbcce8,1469408100.0,0.249685398,0.0
29dbcce8,1469408400.0,0.318266903,0.0
29dbcce8,1469408700.0,0.318266903,0.0
29dbcce8,1469409000.0,0.386848408,0.0
29dbcce8,1469409300.0,0.386848408,0.0
29dbcce8,1469409600.0,0.45542991299999996,0.0
29dbcce8,1469409900.0,0.524011418,0.0
29dbcce8,1469410200.0,0.6611744279999999,0.0
29dbcce8,1469410500.0,0.6611744279999999,0.0
29dbcce8,1469410800.0,0.729755933,0.0
29dbcce8,1469411100.0,0.6611744279999999,0.0
29dbcce8,1469411400.0,0.729755933,0.0
29dbcce8,1469411700.0,0.729755933,0.0
29dbcce8,1469412000.0,0.729755933,0.0
29dbcce8,1469412300.0,0.729755933,0.0
29dbcce8,1469412600.0,0.8669189429999999,0.0
29dbcce8,1469412900.0,0.8669189429999999,0.0
29dbcce8,1469413200.0,1.004081954,0.0
29dbcce8,1469413500.0,0.9355004490000001,0.0
29dbcce8,1469413800.0,1.0726634590000002,0.0
29dbcce8,1469414100.0,0.8669189429999999,0.0
29dbcce8,1469414400.0,1.209826469,0.0
29dbcce8,1469414700.0,1.0726634590000002,0.0
29dbcce8,1469415000.0,1.141244964,0.0
29dbcce8,1469415300.0,1.0726634590000002,0.0
29dbcce8,1469415600.0,1.209826469,0.0
29dbcce8,1469415900.0,1.004081954,0.0
29dbcce8,1469416200.0,1.004081954,0.0
29dbcce8,1469416500.0,1.004081954,0.0
29dbcce8,1469416800.0,0.9355004490000001,0.0
29dbcce8,1469417100.0,0.798337438,0.0
29dbcce8,1469417400.0,1.004081954,0.0
29dbcce8,1469417700.0,0.9355004490000001,0.0
29dbcce8,1469418000.0,1.004081954,0.0
29dbcce8,1469418300.0,0.8669189429999999,0.0
29dbcce8,1469418600.0,0.9355004490000001,0.0
29dbcce8,1469418900.0,1.0726634590000002,0.0
29dbcce8,1469419200.0,1.141244964,0.0
29dbcce8,1469419500.0,1.0726634590000002,0.0
29dbcce8,1469419800.0,1.004081954,0.0
29dbcce8,1469420100.0,1.004081954,0.0
29dbcce8,1469420400.0,1.0726634590000002,0.0
29dbcce8,1469420700.0,1.209826469,0.0
29dbcce8,1469421000.0,1.4155709840000001,0.0
29dbcce8,1469421300.0,1.141244964,0.0
29dbcce8,1469421600.0,1.346989479,0.0
29dbcce8,1469421900.0,1.278407974,0.0
29dbcce8,1469422200.0,1.552733994,0.0
29dbcce8,1469422500.0,1.4155709840000001,0.0
29dbcce8,1469422800.0,1.484152489,0.0
29dbcce8,1469423100.0,1.484152489,0.0
29dbcce8,1469423400.0,1.484152489,0.0
29dbcce8,1469423700.0,1.4155709840000001,0.0
29dbcce8,1469424000.0,1.484152489,0.0
29dbcce8,1469424300.0,1.484152489,0.0
29dbcce8,1469424600.0,1.346989479,0.0
29dbcce8,1469424900.0,1.4155709840000001,0.0
29dbcce8,1469425200.0,1.484152489,0.0
29dbcce8,1469425500.0,1.346989479,0.0
29dbcce8,1469425800.0,1.484152489,0.0
29dbcce8,1469426100.0,1.484152489,0.0
29dbcce8,1469426400.0,1.484152489,0.0
29dbcce8,1469426700.0,1.141244964,0.0
29dbcce8,1469427000.0,1.141244964,0.0
29dbcce8,1469427300.0,1.346989479,0.0
29dbcce8,1469427600.0,1.346989479,0.0
29dbcce8,1469427900.0,1.209826469,0.0
29dbcce8,1469428200.0,1.346989479,0.0
29dbcce8,1469428500.0,1.346989479,0.0
29dbcce8,1469428800.0,1.209826469,0.0
29dbcce8,1469429100.0,1.209826469,0.0
29dbcce8,1469429400.0,1.278407974,0.0
29dbcce8,1469429700.0,1.278407974,0.0
29dbcce8,1469430000.0,1.4155709840000001,0.0
29dbcce8,1469430300.0,1.141244964,0.0
29dbcce8,1469430600.0,1.141244964,0.0
29dbcce8,1469430900.0,1.209826469,0.0
29dbcce8,1469431200.0,1.278407974,0.0
29dbcce8,1469431500.0,0.9355004490000001,0.0
29dbcce8,1469431800.0,1.0726634590000002,0.0
29dbcce8,1469432100.0,1.141244964,0.0
29dbcce8,1469432400.0,1.0726634590000002,0.0
29dbcce8,1469432700.0,0.9355004490000001,0.0
29dbcce8,1469433000.0,1.141244964,0.0
29dbcce8,1469433300.0,1.0726634590000002,0.0
29dbcce8,1469433600.0,1.004081954,0.0
29dbcce8,1469433900.0,0.8669189429999999,0.0
29dbcce8,1469434200.0,1.209826469,0.0
29dbcce8,1469434500.0,1.004081954,0.0
29dbcce8,1469434800.0,1.141244964,0.0
29dbcce8,1469435100.0,0.8669189429999999,0.0
29dbcce8,1469435400.0,1.141244964,0.0
29dbcce8,1469435700.0,1.004081954,0.0
29dbcce8,1469436000.0,1.004081954,0.0
29dbcce8,1469436300.0,1.0726634590000002,0.0
29dbcce8,1469436600.0,1.004081954,0.0
29dbcce8,1469436900.0,1.141244964,0.0
29dbcce8,1469437200.0,0.8669189429999999,0.0
29dbcce8,1469437500.0,0.8669189429999999,0.0
29dbcce8,1469437800.0,1.004081954,0.0
29dbcce8,1469438100.0,0.8669189429999999,0.0
29dbcce8,1469438400.0,1.004081954,0.0
29dbcce8,1469438700.0,0.8669189429999999,0.0
29dbcce8,1469439000.0,0.8669189429999999,0.0
29dbcce8,1469439300.0,0.6611744279999999,0.0
29dbcce8,1469439600.0,0.8669189429999999,0.0
29dbcce8,1469439900.0,0.8669189429999999,0.0
29dbcce8,1469440200.0,0.8669189429999999,0.0
29dbcce8,1469440500.0,0.798337438,0.0
29dbcce8,1469440800.0,0.798337438,0.0
29dbcce8,1469441100.0,0.8669189429999999,0.0
29dbcce8,1469441400.0,0.729755933,0.0
29dbcce8,1469441700.0,0.6611744279999999,0.0
29dbcce8,1469442000.0,0.729755933,0.0
29dbcce8,1469442300.0,0.592592923,0.0
29dbcce8,1469442600.0,0.6611744279999999,0.0
29dbcce8,1469442900.0,0.8669189429999999,0.0
29dbcce8,1469443200.0,0.8669189429999999,0.0
29dbcce8,1469443500.0,1.004081954,0.0
29dbcce8,1469443800.0,0.8669189429999999,0.0
29dbcce8,1469444100.0,0.729755933,0.0
29dbcce8,1469444400.0,1.004081954,0.0
29dbcce8,1469444700.0,0.798337438,0.0
29dbcce8,1469445000.0,0.798337438,0.0
29dbcce8,1469445300.0,0.8669189429999999,0.0
29dbcce8,1469445600.0,0.8669189429999999,0.0
29dbcce8,1469445900.0,0.729755933,0.0
29dbcce8,1469446200.0,0.8669189429999999,0.0
29dbcce8,1469446500.0,1.004081954,0.0
29dbcce8,1469446800.0,0.9355004490000001,0.0
29dbcce8,1469447100.0,1.278407974,0.0
29dbcce8,1469447400.0,1.0726634590000002,0.0
29dbcce8,1469447700.0,1.004081954,0.0
29dbcce8,1469448000.0,1.278407974,0.0
29dbcce8,1469448300.0,1.346989479,0.0
29dbcce8,1469448600.0,1.209826469,0.0
29dbcce8,1469448900.0,1.209826469,0.0
29dbcce8,1469449200.0,1.209826469,0.0
29dbcce8,1469449500.0,1.278407974,0.0
29dbcce8,1469449800.0,1.278407974,0.0
29dbcce8,1469450100.0,1.346989479,0.0
29dbcce8,1469450400.0,1.552733994,0.0
29dbcce8,1469450700.0,1.4155709840000001,0.0
29dbcce8,1469451000.0,1.484152489,0.0
29dbcce8,1469451300.0,1.346989479,0.0
29dbcce8,1469451600.0,1.621315499,0.0
29dbcce8,1469451900.0,1.552733994,0.0
29dbcce8,1469452200.0,1.4155709840000001,0.0
29dbcce8,1469452500.0,1.209826469,0.0
29dbcce8,1469452800.0,1.4155709840000001,0.0
29dbcce8,1469453100.0,1.4155709840000001,0.0
29dbcce8,1469453400.0,1.346989479,0.0
29dbcce8,1469453700.0,1.209826469,0.0
29dbcce8,1469454000.0,1.278407974,0.0
29dbcce8,1469454300.0,1.346989479,0.0
29dbcce8,1469454600.0,1.141244964,0.0
29dbcce8,1469454900.0,0.9355004490000001,0.0
29dbcce8,1469455200.0,1.278407974,0.0
29dbcce8,1469455500.0,0.9355004490000001,0.0
29dbcce8,1469455800.0,0.9355004490000001,0.0
29dbcce8,1469456100.0,0.729755933,0.0
29dbcce8,1469456400.0,0.8669189429999999,0.0
29dbcce8,1469456700.0,0.592592923,0.0
29dbcce8,1469457000.0,0.798337438,0.0
29dbcce8,1469457300.0,0.592592923,0.0
29dbcce8,1469457600.0,0.6611744279999999,0.0
29dbcce8,1469457900.0,0.524011418,0.0
29dbcce8,1469458200.0,0.524011418,0.0
29dbcce8,1469458500.0,0.318266903,0.0
29dbcce8,1469458800.0,0.524011418,0.0
29dbcce8,1469459100.0,0.524011418,0.0
29dbcce8,1469459400.0,0.386848408,0.0
29dbcce8,1469459700.0,0.18110389300000002,0.0
29dbcce8,1469460000.0,0.11252238699999999,0.0
29dbcce8,1469460300.0,0.11252238699999999,0.0
29dbcce8,1469460600.0,0.043940882,0.0
29dbcce8,1469460900.0,0.043940882,0.0
29dbcce8,1469461200.0,-0.024640622999999997,0.0
29dbcce8,1469461500.0,-0.161803633,0.0
29dbcce8,1469461800.0,-0.161803633,0.0
29dbcce8,1469462100.0,-0.23038513800000002,0.0
29dbcce8,1469462400.0,0.11252238699999999,0.0
29dbcce8,1469462700.0,-0.23038513800000002,0.0
29dbcce8,1469463000.0,-0.23038513800000002,0.0
29dbcce8,1469463300.0,-0.43612965299999995,0.0
29dbcce8,1469463600.0,-0.29896664300000003,0.0
29dbcce8,1469463900.0,-0.36754814799999996,0.0
29dbcce8,1469464200.0,-0.29896664300000003,0.0
29dbcce8,1469464500.0,-0.36754814799999996,0.0
29dbcce8,1469464800.0,-0.36754814799999996,0.0
29dbcce8,1469465100.0,-0.43612965299999995,0.0
29dbcce8,1469465400.0,-0.36754814799999996,0.0
29dbcce8,1469465700.0,-0.504711158,0.0
29dbcce8,1469466000.0,-0.43612965299999995,0.0
29dbcce8,1469466300.0,-0.5732926629999999,0.0
29dbcce8,1469466600.0,-0.7104556740000001,0.0
29dbcce8,1469466900.0,-0.779037179,0.0
29dbcce8,1469467200.0,-0.7104556740000001,0.0
29dbcce8,1469467500.0,-0.8476186840000001,0.0
29dbcce8,1469467800.0,-0.779037179,0.0
29dbcce8,1469468100.0,-0.779037179,0.0
29dbcce8,1469468400.0,-0.8476186840000001,0.0
29dbcce8,1469468700.0,-0.9162001890000001,0.0
29dbcce8,1469469000.0,-0.9162001890000001,0.0
29dbcce8,1469469300.0,-1.053363199,0.0
29dbcce8,1469469600.0,-0.9162001890000001,0.0
29dbcce8,1469469900.0,-1.053363199,0.0
29dbcce8,1469470200.0,-0.984781694,0.0
29dbcce8,1469470500.0,-1.1219447040000001,0.0
29dbcce8,1469470800.0,-1.053363199,0.0
29dbcce8,1469471100.0,-1.053363199,0.0
29dbcce8,1469471400.0,-1.053363199,0.0
29dbcce8,1469471700.0,-1.053363199,0.0
29dbcce8,1469472000.0,-1.1219447040000001,0.0
29dbcce8,1469472300.0,-1.1905262090000002,0.0
29dbcce8,1469472600.0,-1.1219447040000001,0.0
29dbcce8,1469472900.0,-1.1905262090000002,0.0
29dbcce8,1469473200.0,-1.1219447040000001,0.0
29dbcce8,1469473500.0,-1.1219447040000001,0.0
29dbcce8,1469473800.0,-1.1219447040000001,0.0
29dbcce8,1469474100.0,-1.1905262090000002,0.0
29dbcce8,1469474400.0,-1.1905262090000002,0.0
29dbcce8,1469474700.0,-1.259107714,0.0
29dbcce8,1469475000.0,-1.1905262090000002,0.0
29dbcce8,1469475300.0,-1.259107714,0.0
29dbcce8,1469475600.0,-1.1905262090000002,0.0
29dbcce8,1469475900.0,-1.259107714,0.0
29dbcce8,1469476200.0,-1.1905262090000002,0.0
29dbcce8,1469476500.0,-1.327689219,0.0
29dbcce8,1469476800.0,-1.259107714,0.0
29dbcce8,1469477100.0,-1.259107714,0.0
29dbcce8,1469477400.0,-1.1905262090000002,0.0
29dbcce8,1469477700.0,-1.327689219,0.0
29dbcce8,1469478000.0,-1.1905262090000002,0.0
29dbcce8,1469478300.0,-1.259107714,0.0
29dbcce8,1469478600.0,-1.327689219,0.0
29dbcce8,1469478900.0,-1.327689219,0.0
29dbcce8,1469479200.0,-1.259107714,0.0
29dbcce8,1469479500.0,-1.327689219,0.0
29dbcce8,1469479800.0,-1.327689219,0.0
29dbcce8,1469480100.0,-1.327689219,0.0
29dbcce8,1469480400.0,-1.259107714,0.0
29dbcce8,1469480700.0,-1.259107714,0.0
29dbcce8,1469481000.0,-1.259107714,0.0
29dbcce8,1469481300.0,-1.1905262090000002,0.0
29dbcce8,1469481600.0,-1.259107714,0.0
29dbcce8,1469481900.0,-1.259107714,0.0
29dbcce8,1469482200.0,-1.259107714,0.0
29dbcce8,1469482500.0,-1.259107714,0.0
29dbcce8,1469482800.0,-1.1905262090000002,0.0
29dbcce8,1469483100.0,-1.1219447040000001,0.0
29dbcce8,1469483400.0,-1.1905262090000002,0.0
29dbcce8,1469483700.0,-1.1219447040000001,0.0
29dbcce8,1469484000.0,-1.1219447040000001,0.0
29dbcce8,1469484300.0,-1.1219447040000001,0.0
29dbcce8,1469484600.0,-0.9162001890000001,0.0
29dbcce8,1469484900.0,-1.053363199,0.0
29dbcce8,1469485200.0,-0.8476186840000001,0.0
29dbcce8,1469485500.0,-0.9162001890000001,0.0
29dbcce8,1469485800.0,-0.779037179,0.0
29dbcce8,1469486100.0,-0.6418741689999999,0.0
29dbcce8,1469486400.0,-0.5732926629999999,0.0
29dbcce8,1469486700.0,-0.6418741689999999,0.0
29dbcce8,1469487000.0,-0.5732926629999999,0.0
29dbcce8,1469487300.0,-0.504711158,0.0
29dbcce8,1469487600.0,-0.29896664300000003,0.0
29dbcce8,1469487900.0,-0.23038513800000002,0.0
29dbcce8,1469488200.0,-0.23038513800000002,0.0
29dbcce8,1469488500.0,-0.36754814799999996,0.0
29dbcce8,1469488800.0,-0.29896664300000003,0.0
29dbcce8,1469489100.0,-0.29896664300000003,0.0
29dbcce8,1469489400.0,-0.29896664300000003,0.0
29dbcce8,1469489700.0,-0.23038513800000002,0.0
29dbcce8,1469490000.0,-0.093222128,0.0
29dbcce8,1469490300.0,-0.161803633,0.0
29dbcce8,1469490600.0,-0.161803633,0.0
29dbcce8,1469490900.0,-0.161803633,0.0
29dbcce8,1469491200.0,-0.093222128,0.0
29dbcce8,1469491500.0,-0.024640622999999997,0.0
29dbcce8,1469491800.0,0.043940882,0.0
29dbcce8,1469492100.0,0.18110389300000002,0.0
29dbcce8,1469492400.0,0.318266903,0.0
29dbcce8,1469492700.0,0.249685398,0.0
29dbcce8,1469493000.0,0.249685398,0.0
29dbcce8,1469493300.0,0.249685398,0.0
29dbcce8,1469493600.0,0.318266903,0.0
29dbcce8,1469493900.0,0.249685398,0.0
29dbcce8,1469494200.0,0.386848408,0.0
29dbcce8,1469494500.0,0.386848408,0.0
29dbcce8,1469494800.0,0.798337438,0.0
29dbcce8,1469495100.0,0.45542991299999996,0.0
29dbcce8,1469495400.0,0.524011418,0.0
29dbcce8,1469495700.0,0.524011418,0.0
29dbcce8,1469496000.0,0.592592923,0.0
29dbcce8,1469496300.0,0.592592923,0.0
29dbcce8,1469496600.0,0.729755933,0.0
29dbcce8,1469496900.0,0.798337438,0.0
29dbcce8,1469497200.0,0.729755933,0.0
29dbcce8,1469497500.0,1.004081954,0.0
29dbcce8,1469497800.0,1.0726634590000002,0.0
29dbcce8,1469498100.0,0.9355004490000001,0.0
29dbcce8,1469498400.0,1.209826469,0.0
29dbcce8,1469498700.0,1.0726634590000002,0.0
29dbcce8,1469499000.0,1.278407974,0.0
29dbcce8,1469499300.0,1.141244964,0.0
29dbcce8,1469499600.0,1.278407974,0.0
29dbcce8,1469499900.0,1.141244964,0.0
29dbcce8,1469500200.0,1.209826469,0.0
29dbcce8,1469500500.0,1.209826469,0.0
29dbcce8,1469500800.0,1.4155709840000001,0.0
29dbcce8,1469501100.0,1.346989479,0.0
29dbcce8,1469501400.0,1.484152489,0.0
29dbcce8,1469501700.0,1.621315499,0.0
29dbcce8,1469502000.0,1.346989479,0.0
29dbcce8,1469502300.0,1.141244964,0.0
29dbcce8,1469502600.0,1.4155709840000001,0.0
29dbcce8,1469502900.0,1.278407974,0.0
29dbcce8,1469503200.0,1.209826469,0.0
29dbcce8,1469503500.0,1.278407974,0.0
29dbcce8,1469503800.0,1.278407974,0.0
29dbcce8,1469504100.0,1.278407974,0.0
29dbcce8,1469504400.0,1.278407974,0.0
29dbcce8,1469504700.0,1.278407974,0.0
29dbcce8,1469505000.0,1.141244964,0.0
29dbcce8,1469505300.0,1.346989479,0.0
29dbcce8,1469505600.0,1.4155709840000001,0.0
29dbcce8,1469505900.0,1.278407974,0.0
29dbcce8,1469506200.0,1.278407974,0.0
29dbcce8,1469506500.0,1.484152489,0.0
29dbcce8,1469506800.0,1.484152489,0.0
29dbcce8,1469507100.0,1.4155709840000001,0.0
29dbcce8,1469507400.0,1.4155709840000001,0.0
29dbcce8,1469507700.0,1.552733994,0.0
29dbcce8,1469508000.0,1.621315499,0.0
29dbcce8,1469508300.0,1.75847851,0.0
29dbcce8,1469508600.0,1.827060015,0.0
29dbcce8,1469508900.0,1.689897005,0.0
29dbcce8,1469509200.0,1.89564152,0.0
29dbcce8,1469509500.0,1.621315499,0.0
29dbcce8,1469509800.0,1.621315499,0.0
29dbcce8,1469510100.0,1.75847851,0.0
29dbcce8,1469510400.0,1.75847851,0.0
29dbcce8,1469510700.0,1.964223025,0.0
29dbcce8,1469511000.0,1.827060015,0.0
29dbcce8,1469511300.0,1.484152489,0.0
29dbcce8,1469511600.0,1.621315499,0.0
29dbcce8,1469511900.0,1.484152489,0.0
29dbcce8,1469512200.0,1.484152489,0.0
29dbcce8,1469512500.0,1.552733994,0.0
29dbcce8,1469512800.0,1.552733994,0.0
29dbcce8,1469513100.0,1.552733994,0.0
29dbcce8,1469513400.0,1.346989479,0.0
29dbcce8,1469513700.0,1.278407974,0.0
29dbcce8,1469514000.0,1.484152489,0.0
29dbcce8,1469514300.0,1.621315499,0.0
29dbcce8,1469514600.0,1.4155709840000001,0.0
29dbcce8,1469514900.0,1.75847851,0.0
29dbcce8,1469515200.0,1.4155709840000001,0.0
29dbcce8,1469515500.0,1.278407974,0.0
29dbcce8,1469515800.0,1.484152489,0.0
29dbcce8,1469516100.0,1.346989479,0.0
29dbcce8,1469516400.0,1.552733994,0.0
29dbcce8,1469516700.0,1.552733994,0.0
29dbcce8,1469517000.0,1.75847851,0.0
29dbcce8,1469517300.0,1.484152489,0.0
29dbcce8,1469517600.0,1.484152489,0.0
29dbcce8,1469517900.0,1.484152489,0.0
29dbcce8,1469518200.0,1.4155709840000001,0.0
29dbcce8,1469518500.0,1.484152489,0.0
29dbcce8,1469518800.0,1.4155709840000001,0.0
29dbcce8,1469519100.0,1.4155709840000001,0.0
29dbcce8,1469519400.0,1.484152489,0.0
29dbcce8,1469519700.0,1.346989479,0.0
29dbcce8,1469520000.0,1.552733994,0.0
29dbcce8,1469520300.0,1.278407974,0.0
29dbcce8,1469520600.0,1.278407974,0.0
29dbcce8,1469520900.0,1.278407974,0.0
29dbcce8,1469521200.0,1.4155709840000001,0.0
29dbcce8,1469521500.0,1.346989479,0.0
29dbcce8,1469521800.0,1.4155709840000001,0.0
29dbcce8,1469522100.0,1.346989479,0.0
29dbcce8,1469522400.0,1.346989479,0.0
29dbcce8,1469522700.0,1.346989479,0.0
29dbcce8,1469523000.0,1.4155709840000001,0.0
29dbcce8,1469523300.0,1.209826469,0.0
29dbcce8,1469523600.0,1.141244964,0.0
29dbcce8,1469523900.0,1.278407974,0.0
29dbcce8,1469524200.0,1.141244964,0.0
29dbcce8,1469524500.0,1.278407974,0.0
29dbcce8,1469524800.0,1.141244964,0.0
29dbcce8,1469525100.0,1.278407974,0.0
29dbcce8,1469525400.0,1.141244964,0.0
29dbcce8,1469525700.0,1.209826469,0.0
29dbcce8,1469526000.0,1.141244964,0.0
29dbcce8,1469526300.0,1.278407974,0.0
29dbcce8,1469526600.0,1.004081954,0.0
29dbcce8,1469526900.0,1.209826469,0.0
29dbcce8,1469527200.0,0.9355004490000001,0.0
29dbcce8,1469527500.0,0.8669189429999999,0.0
29dbcce8,1469527800.0,1.0726634590000002,0.0
29dbcce8,1469528100.0,1.0726634590000002,0.0
29dbcce8,1469528400.0,1.346989479,0.0
29dbcce8,1469528700.0,1.141244964,0.0
29dbcce8,1469529000.0,1.209826469,0.0
29dbcce8,1469529300.0,0.9355004490000001,0.0
29dbcce8,1469529600.0,1.004081954,0.0
29dbcce8,1469529900.0,1.004081954,0.0
29dbcce8,1469530200.0,1.004081954,0.0
29dbcce8,1469530500.0,0.8669189429999999,0.0
29dbcce8,1469530800.0,1.278407974,0.0
29dbcce8,1469531100.0,1.141244964,0.0
29dbcce8,1469531400.0,1.209826469,0.0
29dbcce8,1469531700.0,1.004081954,0.0
29dbcce8,1469532000.0,1.209826469,0.0
29dbcce8,1469532300.0,1.141244964,0.0
29dbcce8,1469532600.0,1.278407974,0.0
29dbcce8,1469532900.0,1.141244964,0.0
29dbcce8,1469533200.0,1.209826469,0.0
29dbcce8,1469533500.0,1.278407974,0.0
29dbcce8,1469533800.0,1.4155709840000001,0.0
29dbcce8,1469534100.0,1.346989479,0.0
29dbcce8,1469534400.0,1.75847851,0.0
29dbcce8,1469534700.0,1.484152489,0.0
29dbcce8,1469535000.0,1.4155709840000001,0.0
29dbcce8,1469535300.0,1.689897005,0.0
29dbcce8,1469535600.0,1.75847851,0.0
29dbcce8,1469535900.0,1.621315499,0.0
29dbcce8,1469536200.0,1.484152489,0.0
29dbcce8,1469536500.0,1.689897005,0.0
29dbcce8,1469536800.0,1.964223025,0.0
29dbcce8,1469537100.0,1.964223025,0.0
29dbcce8,1469537400.0,1.89564152,0.0
29dbcce8,1469537700.0,1.827060015,0.0
29dbcce8,1469538000.0,1.89564152,0.0
29dbcce8,1469538300.0,1.827060015,0.0
29dbcce8,1469538600.0,1.75847851,0.0
29dbcce8,1469538900.0,1.827060015,0.0
29dbcce8,1469539200.0,1.689897005,0.0
29dbcce8,1469539500.0,1.827060015,0.0
